essai,date plantation_ou_coupe,age,date notation,modalité,parcelle,Note_globale_plein,Note_globale_R,Note_globale_IR,Note_adv_plein,Note_adv_R,Note_adv_IR,Note_pds_plein,Note_pds_R,Note_pds_IR,Cyperus rotundus ,Mimosa pudica ,Cardiospermum halicacabum,Senna occidentalis ,Ipomoea obscura ,Desmodium intortum,Croton bonplandianus,Bidens pilosa ,Passiflora foetida ,Tephrosia purpurea ,Momordica charantia ,Centrosema pubescens ,Lantana camara,Crotalaria retusa ,Commelina benghalensis,Litsea glutinosa ,Sida acuta ,Cajanus scarabeoides,Oxalis corniculata,Argemone mexicana ,Euphorbia hypericifolia,Sonchus asper ,Sonchus oleraceus,Phyllanthus urinaria ,Rottboellia cochinchinensis ,Euphorbia heterophylla ,Chamaesyce hirta ,Amaranthus dubius,Canavalia ensiformis,Hibiscus surattensis ,Lapsana communis ,Solanum mauritianum ,Sigesbeckia orientalis ,Conyza sumatrensis ,Phyllanthus tenellus,Brachiaria eruciformis,Ricinus communis ,,,,,,Cyperus rotundus 
P41,25/7/2018,"4,3",4/12/2018,M6,P30,35,25,45,"32,5",25,40,"2,5",0,5,10,0,1,1,1,0,5,20,0,1,1,5,0,0,1,0,0,1,1,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"4,3",4/12/2018,M2,P31,"57,5",35,80,"27,5",35,20,30,0,60,10,0,0,1,1,0,5,15,0,0,1,1,0,0,0,0,0,0,1,0,10,5,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"4,3",4/12/2018,M4,P32,30,20,40,20,20,20,10,0,20,10,0,0,0,1,0,1,10,1,1,1,1,0,0,0,0,1,1,1,1,5,5,0,1,10,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,TE,P1,"12,5",5,20,"12,5",5,20,,,,5,0,5,1,1,0,1,5,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M4,P2,"17,5",15,20,"12,5",10,15,5,5,5,5,0,1,1,0,0,1,5,1,0,0,1,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M6,P3,35,20,50,30,20,40,5,0,10,5,1,5,5,1,0,1,10,1,0,0,5,1,0,10,1,5,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M1,P4,"22,5",10,35,20,10,30,"2,5",0,5,5,0,1,1,1,0,0,10,5,1,1,0,0,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,Tréf,P5,10,10,10,10,10,10,,,,5,0,0,1,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M2,P6,"47,5",20,75,"22,5",15,30,25,5,45,10,0,5,5,1,0,5,5,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M3,P7,25,15,35,"22,5",15,30,"2,5",0,5,5,0,5,5,0,0,0,10,1,0,0,1,0,0,5,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M5,P8,30,20,40,20,20,20,10,0,20,5,0,5,1,0,0,0,10,0,0,1,1,0,0,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M6,P9,30,10,50,20,10,30,10,0,20,5,0,1,1,0,0,1,10,1,0,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M3,P10,"17,5",10,25,15,10,20,"2,5",0,5,5,1,5,1,1,0,0,5,0,1,0,1,0,0,5,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M2,P11,"27,5",15,40,10,10,10,15,0,30,1,1,5,1,1,0,1,5,0,0,1,1,1,0,1,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,TE,P12,"7,5",0,15,20,20,20,,,,5,1,1,1,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M4,P13,"22,5",20,25,20,10,30,"2,5",0,5,5,0,5,1,1,0,0,10,1,0,0,1,0,0,5,0,1,0,5,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M1,P14,30,20,40,15,10,20,0,0,0,5,0,5,5,1,0,5,10,0,0,0,5,0,0,5,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M5,P15,35,20,50,10,10,10,15,0,30,5,1,1,0,1,0,5,5,5,0,0,1,0,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,Tréf,P16,15,10,20,15,10,20,,,,5,0,1,1,0,0,1,5,0,0,0,1,0,0,1,0,1,0,1,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M2,P17,30,10,50,15,10,20,15,0,30,5,0,0,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M6,P18,"32,5",20,45,30,20,40,"2,5",0,5,10,0,1,5,0,1,0,5,1,0,1,5,0,0,5,0,1,0,1,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,Tréf,P19,30,20,40,20,20,,,,,5,1,1,1,0,0,1,5,0,0,0,5,1,0,5,0,0,0,1,1,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M5,P20,40,20,60,20,20,20,20,0,40,5,0,5,1,0,0,1,5,1,0,1,1,0,0,5,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,TE,P21,30,20,40,20,20,,,,,5,1,1,5,0,0,1,10,0,0,0,5,0,0,5,0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M4,P22,"22,5",10,35,20,10,30,"2,5",0,5,5,1,1,1,0,0,1,5,0,0,1,1,0,0,10,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M3,P23,25,20,30,25,20,30,0,0,0,5,0,5,0,0,5,0,10,5,0,1,5,1,0,5,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M1,P24,30,20,40,30,20,40,0,0,0,5,0,1,1,5,0,5,5,1,0,0,5,0,1,5,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M1,P25,30,20,40,30,20,40,0,0,0,5,0,5,0,0,1,0,5,0,0,0,5,0,0,1,0,1,0,1,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,TE,P26,"17,5",15,20,15,15,,,,,5,0,5,0,1,0,0,5,0,0,0,1,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M5,P27,45,20,70,20,20,20,25,0,50,5,0,1,1,0,1,1,1,1,0,0,0,0,0,5,0,0,0,1,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M3,P28,15,10,20,15,10,20,0,0,0,5,1,1,0,1,0,0,10,0,0,1,1,0,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,Tréf,P29,15,10,20,10,10,,,,,5,1,1,1,0,0,1,5,0,0,0,0,0,0,1,0,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M6,P30,15,10,20,15,10,20,0,0,0,5,0,1,0,0,0,5,5,0,0,0,1,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M2,P31,40,20,60,20,20,20,20,0,40,5,0,5,1,0,0,5,5,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"5,9",21/1/2019,M4,P32,"27,5",10,45,25,10,40,"2,5",0,5,5,0,5,1,0,0,1,1,0,0,0,1,0,0,10,0,0,0,1,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,TE,P1,25,20,30,25,20,30,,,,1,1,1,5,0,1,0,10,5,1,0,5,0,0,1,0,5,0,0,5,5,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M4,P2,"32,5",30,35,25,20,30,"7,5",10,5,1,5,0,5,5,1,1,10,1,0,0,1,0,0,1,0,0,0,1,0,10,0,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M6,P3,25,20,30,20,20,20,5,0,10,1,0,1,5,0,0,0,5,5,0,0,5,0,0,0,0,1,1,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M1,P4,"12,5",10,15,"12,5",10,15,0,0,0,1,1,0,5,0,0,0,5,1,0,0,1,0,0,1,0,0,0,1,1,5,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,Tréf,P5,"12,5",10,15,"12,5",10,15,,,,1,0,1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M2,P6,45,30,60,25,20,30,20,10,30,1,1,1,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,20,0,10,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M3,P7,30,25,35,25,20,30,"2,5",0,5,1,0,0,5,0,0,1,5,5,0,0,1,0,0,1,0,1,1,0,1,5,0,0,20,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M5,P8,30,20,40,20,20,20,10,0,20,1,0,5,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M6,P9,40,20,60,25,20,30,15,0,30,1,0,5,1,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,1,20,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M3,P10,"32,5",20,45,30,20,40,"2,5",0,5,1,1,1,5,0,1,0,10,0,0,0,1,0,0,0,0,1,0,0,0,20,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M2,P11,40,25,55,"17,5",20,15,"22,5",5,40,1,0,0,5,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,TE,P12,20,15,25,20,15,25,,,,5,0,1,5,0,0,1,5,1,0,0,1,0,0,1,0,1,0,1,0,10,0,0,5,0,1,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M4,P13,30,25,35,"17,5",15,20,"7,5",10,5,1,0,1,1,0,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M1,P14,10,10,10,10,10,10,0,0,0,1,0,0,1,0,0,1,5,0,0,0,1,0,0,1,0,1,0,1,1,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M5,P15,35,20,50,20,20,20,15,0,30,1,0,1,5,0,1,1,5,1,0,0,5,0,0,1,0,1,0,1,1,5,0,0,5,0,10,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,Tréf,P16,10,10,10,10,10,10,,,,1,0,1,1,1,1,1,5,0,0,0,1,0,0,1,0,1,0,0,1,5,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M2,P17,40,20,60,25,20,30,15,0,30,1,1,1,5,1,0,0,5,5,0,1,1,0,0,0,0,0,0,1,0,10,0,0,10,1,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M6,P18,15,10,20,"12,5",10,15,"2,5",0,5,1,0,0,5,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,5,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,Tréf,P19,25,20,30,25,20,30,,,,1,0,1,1,1,10,1,1,1,0,0,5,0,0,1,0,1,0,0,0,10,0,0,10,1,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M5,P20,35,20,50,25,20,30,10,0,20,1,0,10,0,0,0,0,15,0,0,1,1,1,0,1,0,1,1,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,TE,P21,30,30,30,30,30,30,,,,1,1,1,1,1,0,1,5,0,0,0,1,0,0,1,0,0,0,1,1,5,0,0,10,0,1,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M4,P22,"37,5",40,35,30,30,30,"7,5",10,5,1,1,0,1,5,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,10,0,0,5,1,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M3,P23,30,30,30,30,30,30,0,0,0,5,0,0,1,5,0,1,5,1,0,1,1,0,0,1,0,1,0,1,0,10,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M1,P24,20,20,20,20,20,20,0,0,0,1,0,5,0,5,1,1,5,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,5,1,1,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M1,P25,"12,5",10,15,"57,5",10,105,0,0,0,1,0,1,1,1,1,1,5,0,0,1,1,0,0,1,0,1,0,0,1,5,0,0,5,1,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,TE,P26,25,20,30,25,20,30,,,,1,0,0,1,1,0,1,5,5,0,0,5,0,0,0,0,1,0,1,0,10,0,0,5,1,10,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M5,P27,35,20,50,25,30,20,15,0,30,1,0,5,1,1,0,0,5,0,0,1,5,0,0,1,0,1,0,1,1,10,0,0,5,0,10,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M3,P28,"22,5",20,25,20,20,20,"2,5",0,5,1,0,1,0,1,1,1,5,1,0,1,5,0,0,1,0,1,0,0,1,10,0,0,1,1,10,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,Tréf,P29,"12,5",10,15,"12,5",10,15,,,,1,0,1,5,0,1,1,5,1,0,0,1,0,0,1,0,0,0,1,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M6,P30,10,10,10,10,10,10,0,0,0,1,0,1,1,1,1,1,5,0,0,1,5,0,0,1,0,1,0,0,1,5,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M2,P31,35,20,50,20,20,20,15,0,30,1,0,1,1,1,0,1,5,0,0,1,1,0,0,5,0,1,0,1,1,10,0,0,5,1,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"6,9",19/2/2019,M4,P32,35,35,35,"22,5",20,25,"12,5",15,10,1,0,0,5,1,0,1,1,0,0,1,1,0,0,5,0,1,0,1,1,10,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,TE,P1,20,10,30,20,10,30,,,,1,1,10,5,1,1,1,10,5,0,1,10,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M4,P2,20,25,15,10,10,10,10,15,5,1,5,1,5,0,0,1,5,0,0,0,1,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M6,P3,20,15,25,15,15,15,5,0,10,1,0,1,1,5,0,1,5,0,0,0,5,0,0,1,0,5,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M1,P4,10,5,15,10,5,15,0,0,0,1,0,1,1,5,0,1,5,0,0,1,5,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,Tréf,P5,"12,5",10,15,"12,5",10,15,,,,1,0,0,1,5,0,0,5,0,0,0,5,0,0,5,0,1,0,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M2,P6,"37,5",25,50,20,20,20,"17,5",5,30,0,0,0,1,10,1,1,5,1,0,0,5,0,0,5,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M3,P7,5,5,5,5,5,5,"0,5",0,1,1,1,0,1,1,0,0,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M5,P8,"42,5",25,60,25,20,30,15,0,30,0,1,1,1,1,0,5,5,1,0,0,10,0,0,1,0,1,0,5,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M6,P9,"22,5",10,35,"12,5",10,15,10,0,20,0,1,0,1,1,0,0,5,0,0,0,10,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M3,P10,10,10,10,10,10,10,0,0,0,0,0,0,1,1,0,1,5,0,0,1,5,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M2,P11,30,20,40,10,10,10,15,0,30,0,0,0,1,5,0,1,1,0,0,1,5,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,TE,P12,15,10,20,15,10,20,,,,0,0,1,1,5,0,1,5,0,0,0,5,0,0,5,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M4,P13,"12,5",10,15,"12,5",10,15,"0,5",1,0,1,1,0,1,5,0,1,5,0,0,0,5,0,0,1,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M1,P14,10,10,10,10,10,10,0,0,0,1,1,1,1,5,0,1,1,1,0,0,5,0,0,1,0,1,1,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M5,P15,20,10,30,10,10,10,10,0,20,1,1,1,1,5,0,1,1,1,0,0,5,0,0,1,0,1,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,Tréf,P16,10,10,10,10,10,10,,,,0,0,0,1,1,0,1,5,0,0,0,5,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
