essai,date plantation_ou_coupe,age,date notation,modalité,parcelle,Note_globale_plein,Note_globale_R,Note_globale_IR,Note_adv_plein,Note_adv_R,Note_adv_IR,Note_pds_plein,Note_pds_R,Note_pds_IR,Cyperus rotundus ,Mimosa pudica ,Cardiospermum halicacabum,Senna occidentalis ,Ipomoea obscura ,Desmodium intortum,Croton bonplandianus,Bidens pilosa ,Passiflora foetida ,Tephrosia purpurea ,Momordica charantia ,Centrosema pubescens ,Lantana camara,Crotalaria retusa ,Commelina benghalensis,Litsea glutinosa ,Sida acuta ,Cajanus scarabeoides,Oxalis corniculata,Argemone mexicana ,Euphorbia hypericifolia,Sonchus asper ,Sonchus oleraceus,Phyllanthus urinaria ,Rottboellia cochinchinensis ,Euphorbia heterophylla ,Chamaesyce hirta ,Amaranthus dubius,Canavalia ensiformis,Hibiscus surattensis ,Lapsana communis ,Solanum mauritianum ,Sigesbeckia orientalis ,Conyza sumatrensis ,Phyllanthus tenellus,Brachiaria eruciformis,Ricinus communis ,,,,,,Cyperus rotundus 
P41,25/7/2018,"8,2",1/4/2019,M2,P17,30,20,40,10,10,10,20,10,30,0,0,0,0,1,0,1,5,0,0,0,5,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M6,P18,15,10,20,"12,5",10,15,"2,5",0,5,0,1,1,5,1,0,0,5,0,0,0,5,0,0,1,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,Tréf,P19,"12,5",10,15,"12,5",10,15,,,,0,0,0,1,5,0,1,5,1,5,1,5,0,0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M5,P20,30,15,45,15,15,15,15,0,30,0,0,1,1,5,0,1,5,1,1,0,5,0,0,5,0,5,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,TE,P21,"12,5",10,15,"12,5",10,15,,,,0,1,1,1,5,0,1,5,1,0,0,5,0,0,5,0,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M4,P22,"12,5",10,15,"12,5",10,15,0,0,0,0,0,0,1,5,0,1,5,0,0,0,5,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M3,P23,"7,5",5,10,"7,5",5,10,0,0,0,0,0,0,1,1,0,0,5,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M1,P24,10,10,10,10,10,10,0,0,0,0,0,0,1,5,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M1,P25,10,10,10,10,10,10,0,0,0,0,0,1,5,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,TE,P26,15,15,15,15,15,15,,,,0,0,5,1,5,0,1,5,0,1,0,5,0,0,5,0,1,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M5,P27,30,10,50,15,10,20,15,0,30,0,1,0,1,5,0,1,1,0,0,0,10,0,0,1,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M3,P28,10,10,10,10,10,10,0,0,0,0,0,1,1,0,0,1,5,0,0,0,5,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,Tréf,P29,10,10,10,10,10,10,,,,0,0,1,1,1,0,1,5,0,0,0,5,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M6,P30,"12,5",10,15,"12,5",10,15,0,0,0,0,0,1,0,1,0,5,5,1,0,0,5,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M2,P31,25,15,35,"12,5",10,15,"12,5",5,20,0,0,0,5,1,0,1,5,0,0,0,5,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"8,2",1/4/2019,M4,P32,10,10,10,10,10,10,"0,5",1,0,0,0,1,5,1,0,1,1,0,0,0,5,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,TE,P1,15,10,20,15,10,20,,,,0,0,1,1,10,0,1,5,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M4,P2,"7,5",5,10,"7,5",5,10,0,0,0,0,1,1,1,5,1,1,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M6,P3,"17,5",15,20,15,15,15,"2,5",0,5,1,1,0,5,5,1,0,1,1,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M1,P4,5,5,5,5,5,5,0,0,0,0,0,1,1,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,Tréf,P5,"12,5",10,15,"12,5",10,15,,,,0,0,1,1,5,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M2,P6,15,20,10,"7,5",10,5,"7,5",10,5,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M3,P7,10,10,10,10,10,10,"0,5",0,1,0,0,0,1,5,1,0,1,0,1,0,5,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M5,P8,25,20,30,15,20,10,10,0,20,0,1,0,1,5,1,1,5,0,1,0,10,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,1,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M6,P9,15,10,20,10,10,10,5,0,10,0,0,1,1,5,0,0,1,0,1,0,5,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M3,P10,5,5,5,5,5,5,0,0,0,0,0,1,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M2,P11,25,30,20,"12,5",10,15,"12,5",20,5,0,0,1,1,5,0,0,1,0,5,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,TE,P12,5,5,5,5,5,5,,,,0,1,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M4,P13,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M1,P14,5,5,5,5,5,5,0,0,0,0,0,1,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M5,P15,"17,5",15,20,"12,5",15,10,5,0,10,0,1,1,1,5,0,0,5,1,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,Tréf,P16,"7,5",10,5,"7,5",10,5,,,,0,0,1,1,5,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M2,P17,20,20,20,"12,5",15,10,"7,5",5,10,0,0,1,1,5,0,0,1,5,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M6,P18,15,20,10,15,20,10,0,0,0,0,0,1,5,1,1,0,1,0,5,0,15,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,Tréf,P19,15,15,15,15,15,15,,,,0,1,1,1,5,0,0,1,1,10,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M5,P20,"12,5",5,20,5,5,5,"7,5",0,15,0,0,1,1,5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,TE,P21,"7,5",10,5,"7,5",10,5,,,,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M4,P22,"7,5",5,10,"7,5",5,10,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M3,P23,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M1,P24,15,10,20,"12,5",10,15,"2,5",0,5,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M1,P25,"12,5",10,15,"12,5",10,15,0,0,0,0,1,1,1,5,0,0,1,0,1,1,5,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,TE,P26,5,5,5,5,5,5,,,,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M5,P27,30,20,40,20,20,20,10,0,20,0,1,1,1,5,0,0,5,1,1,0,10,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M3,P28,5,5,5,5,5,5,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,Tréf,P29,10,10,10,10,10,10,,,,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M6,P30,"7,5",5,10,"7,5",5,10,0,0,0,0,0,1,1,1,0,0,1,0,1,0,5,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M2,P31,10,10,10,10,10,10,1,1,1,0,0,1,1,1,0,0,1,1,1,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"10,5",11/6/2019,M4,P32,5,5,5,5,5,5,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,TE,P1,20,20,20,20,20,20,0,0,0,0,0,1,1,10,0,1,5,1,5,1,10,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M4,P2,10,10,10,10,10,10,0,0,0,0,1,1,1,5,1,1,5,1,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M6,P3,20,20,20,"17,5",20,15,"2,5",0,5,1,1,0,5,5,1,0,1,1,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M1,P4,"7,5",5,10,"7,5",5,10,0,0,0,0,0,1,1,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,Tréf,P5,15,15,15,15,15,15,,,,0,0,1,1,5,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M2,P6,15,20,10,10,15,5,5,5,5,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M3,P7,"12,5",15,10,"12,5",15,10,"0,5",0,1,0,0,0,1,5,1,0,1,0,1,0,5,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M5,P8,"27,5",20,35,"17,5",20,15,5,0,10,0,1,0,1,5,1,1,5,0,1,0,10,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,1,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M6,P9,"17,5",10,25,"12,5",10,15,5,0,10,0,1,1,1,5,0,0,1,0,1,0,5,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M3,P10,"7,5",10,5,"7,5",10,5,0,0,0,0,0,1,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M2,P11,"27,5",30,25,15,10,20,"12,5",20,5,0,0,1,1,5,0,0,1,0,5,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,TE,P12,"7,5",10,5,"7,5",10,5,,,,0,1,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M4,P13,10,10,10,10,10,10,0,0,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M1,P14,10,10,10,10,10,10,0,0,0,0,0,1,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M5,P15,20,20,20,15,20,10,5,0,10,0,1,1,1,5,0,0,5,1,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,Tréf,P16,"7,5",10,5,"7,5",10,5,,,,0,0,1,1,5,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M2,P17,20,20,20,"12,5",15,10,"7,5",5,10,0,0,1,1,5,0,0,1,5,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M6,P18,15,20,10,15,20,10,0,0,0,0,0,1,5,1,1,0,1,0,5,0,15,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,Tréf,P19,15,15,15,15,15,15,,,,0,1,1,1,5,0,0,1,1,10,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M5,P20,"12,5",5,20,5,5,5,"7,5",0,15,0,0,1,1,5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,TE,P21,"7,5",10,5,"7,5",10,5,,,,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M4,P22,"7,5",5,10,"7,5",5,10,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M3,P23,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M1,P24,15,10,20,"12,5",10,15,"2,5",0,5,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M1,P25,"12,5",10,15,"12,5",10,15,0,0,0,0,1,1,1,5,0,0,1,0,1,1,5,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,TE,P26,5,5,5,5,5,5,,,,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M5,P27,30,20,40,20,20,20,10,0,20,0,1,1,1,5,0,0,5,1,1,0,10,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M3,P28,5,5,5,5,5,5,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,Tréf,P29,10,10,10,10,10,10,,,,0,0,0,1,5,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M6,P30,"7,5",5,10,"7,5",5,10,0,0,0,0,0,1,1,1,0,0,1,0,1,0,5,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M2,P31,10,10,10,10,10,10,1,1,1,0,0,1,1,1,0,0,1,1,1,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,
P41,25/7/2018,"11,4",9/7/2019,M4,P32,5,5,5,5,5,5,0,0,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,,,,,,
,,,,,,,,,,,,,,,235,91,229,227,226,40,147,295,129,92,74,234,29,4,135,3,121,40,98,84,244,73,28,90,78,45,33,25,1,23,64,12,8,8,153,9,2,,,,,,
,,,,,,,,,,,,,,,"7,459574468","1,263736264","3,008733624","1,651982379","2,725663717","1,325","1,734693878","6,762711864","1,682170543","1,5","1,108108108","3,333333333",1,1,"2,02962963",1,"1,198347107","1,1","1,163265306","1,333333333","6,069672131","5,02739726","2,535714286","6,488888889","2,115384615","4,511111111","1,484848485","3,32",1,1,"4,28125","2,083333333","2,625","1,5","3,993464052","2,444444444",1,,,,,,
,,,,,,,,,,,,,,,9,0,3,1,2,0,4,21,1,1,2,1,0,0,1,0,1,1,2,2,3,5,0,3,3,0,1,0,0,0,0,0,0,0,1,3,0,,,,,,
,,,,,,,,,,,,,,,73%,28%,72%,71%,71%,13%,46%,92%,40%,29%,23%,73%,9%,1%,42%,1%,38%,13%,31%,26%,76%,23%,9%,28%,24%,14%,10%,8%,0%,7%,20%,4%,3%,3%,48%,3%,1%,,,,,,